1,0.498116688282
148,0.498116688282
542,0.498116688282
544,0.498116688282
683,0.498116688282
688,0.498116688282
690,0.498116688282
1666,0.498116688282
1872,0.498116688282
1913,0.498116688282
1934,0.542401539452
1937,0.498116688282
2202,0.498116688282
2291,0.498116688282
2309,0.498116688282
2310,0.498116688282
2321,0.498116688282
2322,0.498116688282
2328,0.498116688282
2362,0.498116688282
2365,0.498116688282
2383,0.498116688282
2412,0.498116688282
2423,0.498116688282
2424,0.542401539452
2436,0.498116688282
2443,0.498116688282
2444,0.498116688282
2517,0.498116688282
2587,0.498116688282
2588,0.498116688282
2596,0.542401539452
2597,0.542401539452
2602,0.498116688282
2643,0.498116688282
2657,0.542401539452
2765,0.498116688282
2766,0.498116688282
2770,0.498116688282
2771,0.498116688282
2772,0.498116688282
2773,0.498116688282
2776,0.498116688282
2783,0.498116688282
2784,0.498116688282
3592,0.451627259914
3594,0.498116688282
3632,0.498116688282
3665,0.542401539452
3666,0.498116688282
3693,0.542401539452
3745,0.498116688282
3842,0.498116688282
4118,0.498116688282
4119,0.498116688282
4121,0.498116688282
4166,0.498116688282
4170,0.498116688282
4174,0.498116688282
4176,0.498116688282
4313,0.498116688282
4317,0.498116688282
4318,0.498116688282
4322,0.498116688282
4467,0.498116688282
4498,0.542401539452
4500,0.498116688282
5583,0.498116688282
5585,0.498116688282
5588,0.498116688282
5590,0.498116688282
5593,0.498116688282
5943,0.498116688282
5944,0.498116688282
5945,0.498116688282
5946,0.498116688282
5956,0.498116688282
5984,0.498116688282
5985,0.498116688282
5986,0.542401539452
5997,0.498116688282
6000,0.498116688282
6001,0.498116688282
6017,0.498116688282
6075,0.542401539452
6076,0.542401539452
6078,0.542401539452
6080,0.542401539452
6082,0.542401539452
6106,0.498116688282
6110,0.498116688282
6111,0.498116688282
6125,0.498116688282
6171,0.498116688282
6185,0.498116688282
6193,0.498116688282
6195,0.498116688282
6205,0.498116688282
6373,0.498116688282
6375,0.498116688282
6377,0.498116688282
6464,0.498116688282
6465,0.498116688282
6932,0.542401539452
6950,0.542401539452
6966,0.498116688282
6969,0.498116688282
7549,0.542401539452
7556,0.498116688282
